run,job_id,workflow,name,head,event,conclusion,started_at,completed_at,seconds,url,cancellation_reason
34060395250,101559769087,CI,SwiftPM smoke tests,650d5d606b025e3630d8358744adc40f00c85bd0,pull_request,success,2026-09-06T21:13:30Z,2026-09-06T21:14:31Z,61.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34060395250/job/101559769087,
34060395250,101559769124,CI,SwiftLint,650d5d606b025e3630d8358744adc40f00c85bd0,pull_request,success,2026-09-06T21:13:32Z,2026-09-06T21:14:21Z,49.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34060395250/job/101559769124,
34060395250,101559769134,CI,watchOS tests,650d5d606b025e3630d8358744adc40f00c85bd0,pull_request,success,2026-09-06T21:13:29Z,2026-09-06T21:19:08Z,339.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34060395250/job/101559769134,
34060395250,101559769173,CI,Strict concurrency,650d5d606b025e3630d8358744adc40f00c85bd0,pull_request,success,2026-09-06T21:13:30Z,2026-09-06T21:18:04Z,274.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34060395250/job/101559769173,
34060395250,101559769183,CI,iOS tests,650d5d606b025e3630d8358744adc40f00c85bd0,pull_request,,2026-09-06T21:13:30Z,,,https://github.com/HemSoft/codexbar-ios/actions/runs/34060395250/job/101559769183,
34054447047,101543620434,Usage history performance,Usage history Release budget,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,failure,2026-09-06T19:18:03Z,2026-09-06T19:25:14Z,431.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447047/job/101543620434,
34054447017,101543783476,CI,SwiftPM smoke tests,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,success,2026-09-06T19:19:07Z,2026-09-06T19:19:59Z,52.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447017/job/101543783476,
34054447017,101543783542,CI,SwiftLint,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,success,2026-09-06T19:19:10Z,2026-09-06T19:19:45Z,35.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447017/job/101543783542,
34054447017,101543783563,CI,Strict concurrency,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,success,2026-09-06T19:19:08Z,2026-09-06T19:22:16Z,188.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447017/job/101543783563,
34054447017,101543783580,CI,watchOS tests,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,success,2026-09-06T19:20:06Z,2026-09-06T19:25:40Z,334.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447017/job/101543783580,
34054447017,101543783600,CI,iOS tests,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,success,2026-09-06T19:19:52Z,2026-09-06T20:08:01Z,2889.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447017/job/101543783600,
34054447013,101543699257,Swift security,Swift security analysis,38206b6330b9bb26be44dc671217c2f3fe4dc58f,pull_request,cancelled,2026-09-06T19:18:35Z,2026-09-06T20:19:10Z,3635.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34054447013/job/101543699257,timeout
34053210691,101540538824,CI,SwiftPM smoke tests,79d6f88761925413bb2e31d37568c877cb565102,pull_request,success,2026-09-06T18:55:58Z,2026-09-06T18:56:57Z,59.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210691/job/101540538824,
34053210691,101540538919,CI,Strict concurrency,79d6f88761925413bb2e31d37568c877cb565102,pull_request,success,2026-09-06T18:55:57Z,2026-09-06T18:58:44Z,167.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210691/job/101540538919,
34053210691,101540538956,CI,SwiftLint,79d6f88761925413bb2e31d37568c877cb565102,pull_request,success,2026-09-06T18:55:59Z,2026-09-06T18:56:41Z,42.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210691/job/101540538956,
34053210691,101540538959,CI,iOS tests,79d6f88761925413bb2e31d37568c877cb565102,pull_request,cancelled,2026-09-06T18:57:03Z,2026-09-06T19:19:01Z,1318.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210691/job/101540538959,superseded
34053210691,101540538975,CI,watchOS tests,79d6f88761925413bb2e31d37568c877cb565102,pull_request,success,2026-09-06T18:56:46Z,2026-09-06T19:00:52Z,246.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210691/job/101540538975,
34053210685,101540510275,Swift security,Swift security analysis,79d6f88761925413bb2e31d37568c877cb565102,pull_request,cancelled,2026-09-06T18:55:42Z,2026-09-06T19:18:26Z,1364.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210685/job/101540510275,superseded
34053210636,101540396373,Usage history performance,Usage history Release budget,79d6f88761925413bb2e31d37568c877cb565102,pull_request,success,2026-09-06T18:54:57Z,2026-09-06T19:00:13Z,316.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34053210636/job/101540396373,
34051802303,101536638827,Swift security,Swift security analysis,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,cancelled,2026-09-06T18:28:07Z,2026-09-06T18:55:39Z,1652.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802303/job/101536638827,superseded
34051802299,101536684122,CI,SwiftPM smoke tests,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,success,2026-09-06T18:28:28Z,2026-09-06T18:29:57Z,89.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802299/job/101536684122,
34051802299,101536684292,CI,watchOS tests,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,success,2026-09-06T18:28:26Z,2026-09-06T18:33:02Z,276.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802299/job/101536684292,
34051802299,101536684308,CI,iOS tests,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,cancelled,2026-09-06T18:28:26Z,2026-09-06T18:55:51Z,1645.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802299/job/101536684308,superseded
34051802299,101536684333,CI,SwiftLint,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,success,2026-09-06T18:30:03Z,2026-09-06T18:30:31Z,28.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802299/job/101536684333,
34051802299,101536684358,CI,Strict concurrency,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,success,2026-09-06T18:30:36Z,2026-09-06T18:34:28Z,232.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802299/job/101536684358,
34051802297,101536638832,Usage history performance,Usage history Release budget,f317c2db98370dbac06fb72a82a0e094e9347a6f,pull_request,failure,2026-09-06T18:28:06Z,2026-09-06T18:33:50Z,344.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34051802297/job/101536638832,
34049498409,101530417800,Usage history performance,Usage history Release budget,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:43:40Z,2026-09-06T17:48:41Z,301.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498409/job/101530417800,
34049498386,101530417966,Swift security,Swift security analysis,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:45:39Z,2026-09-06T18:23:52Z,2293.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498386/job/101530417966,
34049498378,101536268772,CI,iOS tests,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,cancelled,2026-09-06T18:25:33Z,2026-09-06T18:28:19Z,166.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498378/job/101536268772,superseded
34049498378,101536269346,CI,SwiftLint,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:44:42Z,2026-09-06T17:45:29Z,47.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498378/job/101536269346,
34049498378,101536269523,CI,watchOS tests,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:43:41Z,2026-09-06T17:49:28Z,347.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498378/job/101536269523,
34049498378,101536282694,CI,SwiftPM smoke tests,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:43:41Z,2026-09-06T17:44:34Z,53.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498378/job/101536282694,
34049498378,101536291110,CI,Strict concurrency,0d9db940403e2135aedabcea542a0af9d9b544e6,pull_request,success,2026-09-06T17:43:47Z,2026-09-06T17:47:29Z,222.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34049498378/job/101536291110,
34046485833,101522444729,CI,iOS tests,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,success,2026-09-06T16:46:46Z,2026-09-06T17:36:20Z,2974.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485833/job/101522444729,
34046485833,101522444842,CI,SwiftLint,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,success,2026-09-06T16:48:17Z,2026-09-06T16:48:46Z,29.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485833/job/101522444842,
34046485833,101522444869,CI,Strict concurrency,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,success,2026-09-06T16:46:45Z,2026-09-06T16:49:55Z,190.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485833/job/101522444869,
34046485833,101522444880,CI,watchOS tests,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,success,2026-09-06T16:48:55Z,2026-09-06T16:54:44Z,349.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485833/job/101522444880,
34046485833,101522444915,CI,SwiftPM smoke tests,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,success,2026-09-06T16:46:48Z,2026-09-06T16:48:12Z,84.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485833/job/101522444915,
34046485826,101522433715,Swift security,Swift security analysis,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,failure,2026-09-06T16:46:40Z,2026-09-06T17:15:08Z,1708.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485826/job/101522433715,
34046485812,101523822324,Usage history performance,Usage history Release budget,ecd331d10cae0c35635f137f41c72c827ed607c5,pull_request,failure,2026-09-06T16:56:39Z,2026-09-06T17:01:47Z,308.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34046485812/job/101523822324,
34045292443,101519166008,CI,SwiftLint,b2c396949cb8db705c3923375af7a0846494f895,pull_request,success,2026-09-06T16:23:47Z,2026-09-06T16:24:32Z,45.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292443/job/101519166008,
34045292443,101519166137,CI,iOS tests,b2c396949cb8db705c3923375af7a0846494f895,pull_request,cancelled,2026-09-06T16:23:47Z,2026-09-06T16:46:38Z,1371.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292443/job/101519166137,superseded
34045292443,101519166138,CI,SwiftPM smoke tests,b2c396949cb8db705c3923375af7a0846494f895,pull_request,success,2026-09-06T16:23:48Z,2026-09-06T16:25:15Z,87.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292443/job/101519166138,
34045292443,101519166158,CI,watchOS tests,b2c396949cb8db705c3923375af7a0846494f895,pull_request,success,2026-09-06T16:24:41Z,2026-09-06T16:31:29Z,408.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292443/job/101519166158,
34045292443,101519166187,CI,Strict concurrency,b2c396949cb8db705c3923375af7a0846494f895,pull_request,success,2026-09-06T16:25:21Z,2026-09-06T16:28:35Z,194.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292443/job/101519166187,
34045292347,101519165482,Swift security,Swift security analysis,b2c396949cb8db705c3923375af7a0846494f895,pull_request,cancelled,2026-09-06T16:23:42Z,2026-09-06T16:46:34Z,1372.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292347/job/101519165482,superseded
34045292346,101519165378,Usage history performance,Usage history Release budget,b2c396949cb8db705c3923375af7a0846494f895,pull_request,success,2026-09-06T16:23:46Z,2026-09-06T16:28:27Z,281.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34045292346/job/101519165378,
34032909760,101485665278,Swift security,Swift security analysis,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,success,2026-09-06T12:22:41Z,2026-09-06T12:50:17Z,1656.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909760/job/101485665278,
34032909669,101485665472,CI,iOS tests,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,failure,2026-09-06T12:22:41Z,2026-09-06T13:02:20Z,2379.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909669/job/101485665472,
34032909669,101485665601,CI,watchOS tests,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,success,2026-09-06T12:22:40Z,2026-09-06T12:27:59Z,319.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909669/job/101485665601,
34032909669,101485665763,CI,SwiftPM smoke tests,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,success,2026-09-06T12:22:39Z,2026-09-06T12:23:32Z,53.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909669/job/101485665763,
34032909669,101485665780,CI,Strict concurrency,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,success,2026-09-06T12:22:39Z,2026-09-06T12:25:51Z,192.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909669/job/101485665780,
34032909669,101485665811,CI,SwiftLint,abd7ee47ad9b5a7ca8a9a6e39a018f9f97bf69de,push,success,2026-09-06T12:23:39Z,2026-09-06T12:24:25Z,46.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34032909669/job/101485665811,
34030768401,101479854094,CI,iOS tests,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:38:18Z,2026-09-06T12:12:08Z,2030.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768401/job/101479854094,
34030768401,101479854310,CI,watchOS tests,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:38:16Z,2026-09-06T11:44:53Z,397.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768401/job/101479854310,
34030768401,101479854313,CI,Strict concurrency,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:38:22Z,2026-09-06T11:43:20Z,298.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768401/job/101479854313,
34030768401,101479854318,CI,SwiftLint,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:38:19Z,2026-09-06T11:39:01Z,42.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768401/job/101479854318,
34030768401,101479854340,CI,SwiftPM smoke tests,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:39:06Z,2026-09-06T11:40:15Z,69.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768401/job/101479854340,
34030768399,101479791463,Swift security,Swift security analysis,f4490645d5c07ec07c51cf53a7bff43413874c47,pull_request,success,2026-09-06T11:37:52Z,2026-09-06T12:11:10Z,1998.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030768399/job/101479791463,
34030663451,101479461727,Swift security,Swift security analysis,7253ed737283eefff656faae235f2a7ba1e95e5d,pull_request,cancelled,2026-09-06T11:35:13Z,2026-09-06T11:37:43Z,150.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030663451/job/101479461727,superseded
34030621864,101479389588,Swift security,Swift security analysis,838c4394fc9f59184bab4b1140e19d3e2bd8f7c0,pull_request,cancelled,2026-09-06T11:34:40Z,2026-09-06T11:35:07Z,27.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030621864/job/101479389588,superseded
34030300278,101478494255,CI,iOS tests,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,cancelled,2026-09-06T11:27:42Z,2026-09-06T11:38:12Z,630.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300278/job/101478494255,superseded
34030300278,101478494377,CI,SwiftPM smoke tests,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,success,2026-09-06T11:27:43Z,2026-09-06T11:28:46Z,63.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300278/job/101478494377,
34030300278,101478494397,CI,SwiftLint,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,success,2026-09-06T11:27:46Z,2026-09-06T11:28:18Z,32.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300278/job/101478494397,
34030300278,101478494432,CI,watchOS tests,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,success,2026-09-06T11:27:46Z,2026-09-06T11:32:39Z,293.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300278/job/101478494432,
34030300278,101478494514,CI,Strict concurrency,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,success,2026-09-06T11:28:20Z,2026-09-06T11:31:55Z,215.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300278/job/101478494514,
34030300277,101478590518,Swift security,Swift security analysis,e01f027beb96ec24a9a4003c9c253a7d6b13c9b0,pull_request,cancelled,2026-09-06T11:28:28Z,2026-09-06T11:34:32Z,364.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030300277/job/101478590518,superseded
34030219526,101478439004,CI,SwiftPM smoke tests,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:27:15Z,2026-09-06T11:27:37Z,22.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219526/job/101478439004,superseded
34030219526,101478439073,CI,iOS tests,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:27:13Z,2026-09-06T11:27:21Z,8.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219526/job/101478439073,superseded
34030219526,101478439190,CI,SwiftLint,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:27:20Z,2026-09-06T11:27:24Z,4.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219526/job/101478439190,superseded
34030219526,101478439201,CI,Strict concurrency,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:27:15Z,2026-09-06T11:27:39Z,24.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219526/job/101478439201,superseded
34030219526,101478439223,CI,watchOS tests,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:27:13Z,2026-09-06T11:27:21Z,8.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219526/job/101478439223,superseded
34030219374,101478300463,Swift security,Swift security analysis,a716500cd5729f13f03c0740054c591b7b722357,pull_request,cancelled,2026-09-06T11:26:13Z,2026-09-06T11:28:25Z,132.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030219374/job/101478300463,superseded
34030066892,101477835023,CI,watchOS tests,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,cancelled,2026-09-06T11:22:42Z,2026-09-06T11:26:08Z,206.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066892/job/101477835023,superseded
34030066892,101477835081,CI,Strict concurrency,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,cancelled,2026-09-06T11:22:41Z,2026-09-06T11:25:56Z,195.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066892/job/101477835081,superseded
34030066892,101477835084,CI,iOS tests,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,cancelled,2026-09-06T11:22:42Z,2026-09-06T11:27:12Z,270.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066892/job/101477835084,superseded
34030066892,101477835119,CI,SwiftPM smoke tests,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,success,2026-09-06T11:22:40Z,2026-09-06T11:23:34Z,54.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066892/job/101477835119,
34030066892,101477835206,CI,SwiftLint,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,success,2026-09-06T11:23:37Z,2026-09-06T11:24:09Z,32.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066892/job/101477835206,
34030066886,101477835077,Swift security,Swift security analysis,9f3f69c27280740114d2939749d92ac9a1eec22d,pull_request,cancelled,2026-09-06T11:22:43Z,2026-09-06T11:26:07Z,204.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34030066886/job/101477835077,superseded
34024565648,101463125538,Swift security,Swift security analysis,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:24:44Z,2026-09-06T09:56:30Z,1906.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565648/job/101463125538,
34024565631,101463125671,CI,Strict concurrency,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:24:40Z,2026-09-06T09:27:16Z,156.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565631/job/101463125671,
34024565631,101463125708,CI,watchOS tests,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:24:42Z,2026-09-06T09:29:56Z,314.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565631/job/101463125708,
34024565631,101463125728,CI,SwiftLint,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:24:43Z,2026-09-06T09:25:25Z,42.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565631/job/101463125728,
34024565631,101463125745,CI,iOS tests,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:24:42Z,2026-09-06T09:54:40Z,1798.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565631/job/101463125745,
34024565631,101463125768,CI,SwiftPM smoke tests,736ef2a4d423fd6bb29c348d8f7e03b9da0dc58f,push,success,2026-09-06T09:25:31Z,2026-09-06T09:26:58Z,87.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34024565631/job/101463125768,
34021848562,101455752827,Swift security,Swift security analysis,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:26:22Z,2026-09-06T08:57:31Z,1869.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848562/job/101455752827,
34021848559,101455753072,CI,SwiftPM smoke tests,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:26:22Z,2026-09-06T08:27:07Z,45.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848559/job/101455753072,
34021848559,101455753159,CI,iOS tests,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:26:27Z,2026-09-06T08:58:32Z,1925.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848559/job/101455753159,
34021848559,101455753171,CI,SwiftLint,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:26:22Z,2026-09-06T08:27:01Z,39.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848559/job/101455753171,
34021848559,101455753173,CI,Strict concurrency,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:26:22Z,2026-09-06T08:31:06Z,284.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848559/job/101455753173,
34021848559,101455753244,CI,watchOS tests,a42d97893f11d264a2bcc3a8d3093c1ec8266614,pull_request,success,2026-09-06T08:27:08Z,2026-09-06T08:33:46Z,398.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34021848559/job/101455753244,
34019023115,101448046099,CI,watchOS tests,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,success,2026-09-06T07:23:41Z,2026-09-06T07:27:50Z,249.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023115/job/101448046099,
34019023115,101448046155,CI,SwiftPM smoke tests,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,success,2026-09-06T07:23:46Z,2026-09-06T07:24:56Z,70.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023115/job/101448046155,
34019023115,101448046170,CI,Strict concurrency,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,success,2026-09-06T07:23:48Z,2026-09-06T07:28:54Z,306.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023115/job/101448046170,
34019023115,101448046181,CI,iOS tests,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,success,2026-09-06T07:24:36Z,2026-09-06T08:02:18Z,2262.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023115/job/101448046181,
34019023115,101448046193,CI,SwiftLint,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,success,2026-09-06T07:23:41Z,2026-09-06T07:24:29Z,48.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023115/job/101448046193,
34019023090,101448046159,Swift security,Swift security analysis,cbc0d0031a0e07d4f3ed3f6e588bf578928690cc,push,failure,2026-09-06T07:23:41Z,2026-09-06T07:56:09Z,1948.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34019023090/job/101448046159,
34012734937,101431262211,Swift security,Swift security analysis,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T04:56:48Z,2026-09-06T05:27:34Z,1846.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734937/job/101431262211,
34012734921,101440507775,CI,iOS tests,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T06:21:46Z,2026-09-06T07:00:46Z,2340.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734921/job/101440507775,
34012734921,101440508352,CI,Strict concurrency,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T04:56:59Z,2026-09-06T05:01:14Z,255.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734921/job/101440508352,
34012734921,101440508381,CI,SwiftPM smoke tests,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T04:56:58Z,2026-09-06T04:57:56Z,58.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734921/job/101440508381,
34012734921,101440508519,CI,watchOS tests,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T04:57:58Z,2026-09-06T05:01:49Z,231.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734921/job/101440508519,
34012734921,101440523618,CI,SwiftLint,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T04:57:00Z,2026-09-06T04:57:35Z,35.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734921/job/101440523618,
34012734867,101432226963,Usage history performance,Usage history Release budget,58a4029a834b131ab24efbff044971d506b348d2,pull_request,success,2026-09-06T05:05:45Z,2026-09-06T05:11:10Z,325.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34012734867/job/101432226963,
34011866772,101428983095,Usage history performance,Usage history Release budget,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,success,2026-09-06T04:35:11Z,2026-09-06T04:40:01Z,290.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866772/job/101428983095,
34011866746,101428983083,CI,SwiftPM smoke tests,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,success,2026-09-06T04:35:14Z,2026-09-06T04:36:22Z,68.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866746/job/101428983083,
34011866746,101428983168,CI,Strict concurrency,ea8eb7baec0e459f0403eb0d07b0fc01e4f21602,pull_request,success,2026-09-06T04:36:28Z,2026-09-06T04:39:28Z,180.0,https://github.com/HemSoft/codexbar-ios/actions/runs/34011866746/job/101428983168,
